"experiment","age","participant","condition","trial","rating"
"unconstrained","adults",233,"conjunctive","mc",17.5
"unconstrained","adults",233,"conjunctive","co",0
"unconstrained","adults",233,"conjunctive","cm",17
"unconstrained","adults",233,"conjunctive","cc",20
"unconstrained","adults",236,"conjunctive","oo",0
"unconstrained","adults",236,"conjunctive","om",0
"unconstrained","adults",236,"conjunctive","oc",0
"unconstrained","adults",236,"conjunctive","mo",0
"unconstrained","adults",236,"conjunctive","mm",20
"unconstrained","adults",236,"conjunctive","mc",20
"unconstrained","adults",236,"conjunctive","co",0
"unconstrained","adults",236,"conjunctive","cm",20
"unconstrained","adults",236,"conjunctive","cc",20
"unconstrained","adults",238,"conjunctive","oo",1
"unconstrained","adults",238,"conjunctive","om",4
"unconstrained","adults",238,"conjunctive","oc",3.5
"unconstrained","adults",238,"conjunctive","mo",10
"unconstrained","adults",238,"conjunctive","mm",12
"unconstrained","adults",238,"conjunctive","mc",10
"unconstrained","adults",238,"conjunctive","co",18.5
"unconstrained","adults",238,"conjunctive","cm",19.5
"unconstrained","adults",238,"conjunctive","cc",20
"unconstrained","adults",241,"conjunctive","oo",0
"unconstrained","adults",241,"conjunctive","om",0
"unconstrained","adults",241,"conjunctive","oc",0
"unconstrained","adults",241,"conjunctive","mo",16.5
"unconstrained","adults",241,"conjunctive","mm",17
"unconstrained","adults",241,"conjunctive","mc",20
"unconstrained","adults",241,"conjunctive","co",19.5
"unconstrained","adults",241,"conjunctive","cm",20
"unconstrained","adults",241,"conjunctive","cc",20
"unconstrained","adults",244,"conjunctive","oo",0
"unconstrained","adults",244,"conjunctive","om",0
"unconstrained","adults",244,"conjunctive","oc",0
"unconstrained","adults",244,"conjunctive","mo",10
"unconstrained","adults",244,"conjunctive","mm",11
"unconstrained","adults",244,"conjunctive","mc",10
"unconstrained","adults",244,"conjunctive","co",14.5
"unconstrained","adults",244,"conjunctive","cm",15
"unconstrained","adults",244,"conjunctive","cc",20
"unconstrained","adults",247,"conjunctive","oo",0.5
"unconstrained","adults",247,"conjunctive","om",0.5
"unconstrained","adults",247,"conjunctive","oc",0
"unconstrained","adults",247,"conjunctive","mo",3
"unconstrained","adults",247,"conjunctive","mm",16
"unconstrained","adults",247,"conjunctive","mc",18
"unconstrained","adults",247,"conjunctive","co",14.5
"unconstrained","adults",247,"conjunctive","cm",19.5
"unconstrained","adults",247,"conjunctive","cc",20
"unconstrained","adults",250,"conjunctive","oo",0
"unconstrained","adults",250,"conjunctive","om",0
"unconstrained","adults",250,"conjunctive","oc",0
"unconstrained","adults",250,"conjunctive","mo",0
"unconstrained","adults",250,"conjunctive","mm",11
"unconstrained","adults",250,"conjunctive","mc",10.5
"unconstrained","adults",250,"conjunctive","co",1.5
"unconstrained","adults",250,"conjunctive","cm",20
"unconstrained","adults",250,"conjunctive","cc",20
"unconstrained","adults",252,"conjunctive","oo",1.5
"unconstrained","adults",252,"conjunctive","om",1
"unconstrained","adults",252,"conjunctive","oc",1.5
"unconstrained","adults",252,"conjunctive","mo",10
"unconstrained","adults",252,"conjunctive","mm",10
"unconstrained","adults",252,"conjunctive","mc",10
"unconstrained","adults",252,"conjunctive","co",20
"unconstrained","adults",252,"conjunctive","cm",20
"unconstrained","adults",252,"conjunctive","cc",20
"unconstrained","4_years",113,"disjunctive","oo",7.25
"unconstrained","4_years",113,"disjunctive","om",6.75
"unconstrained","4_years",113,"disjunctive","oc",0.25
"unconstrained","4_years",113,"disjunctive","mo",10
"unconstrained","4_years",113,"disjunctive","mm",12
"unconstrained","4_years",113,"disjunctive","mc",1.75
"unconstrained","4_years",113,"disjunctive","co",20
"unconstrained","4_years",113,"disjunctive","cm",16.5
"unconstrained","4_years",113,"disjunctive","cc",10.75
"unconstrained","4_years",116,"disjunctive","oo",2
"unconstrained","4_years",116,"disjunctive","om",0
"unconstrained","4_years",116,"disjunctive","oc",1
"unconstrained","4_years",116,"disjunctive","mo",5
"unconstrained","4_years",116,"disjunctive","mm",5
"unconstrained","4_years",116,"disjunctive","mc",5.75
"unconstrained","4_years",116,"disjunctive","co",15
"unconstrained","4_years",116,"disjunctive","cm",19.5
"unconstrained","4_years",116,"disjunctive","cc",20
"unconstrained","4_years",119,"disjunctive","oo",0
"unconstrained","4_years",119,"disjunctive","om",4.25
"unconstrained","4_years",119,"disjunctive","oc",0
"unconstrained","4_years",119,"disjunctive","mo",20
"unconstrained","4_years",119,"disjunctive","mm",5
"unconstrained","4_years",119,"disjunctive","mc",12.5
"unconstrained","4_years",119,"disjunctive","co",20
"unconstrained","4_years",119,"disjunctive","cm",20
"unconstrained","4_years",119,"disjunctive","cc",20
"unconstrained","4_years",142,"disjunctive","oo",2
"unconstrained","4_years",142,"disjunctive","om",4.75
"unconstrained","4_years",142,"disjunctive","oc",5
"unconstrained","4_years",142,"disjunctive","mo",9.75
"unconstrained","4_years",142,"disjunctive","mm",1
"unconstrained","4_years",142,"disjunctive","mc",3
"unconstrained","4_years",142,"disjunctive","co",20
"unconstrained","4_years",142,"disjunctive","cm",14.25
"unconstrained","4_years",142,"disjunctive","cc",20
"unconstrained","4_years",144,"disjunctive","oo",10
"unconstrained","4_years",144,"disjunctive","om",20
"unconstrained","4_years",144,"disjunctive","oc",20
"unconstrained","4_years",144,"disjunctive","mo",20
"unconstrained","4_years",144,"disjunctive","mm",20
"unconstrained","4_years",144,"disjunctive","mc",20
"unconstrained","4_years",144,"disjunctive","co",20
"unconstrained","4_years",144,"disjunctive","cm",20
"unconstrained","4_years",144,"disjunctive","cc",20
"unconstrained","4_years",147,"disjunctive","oo",0.5
"unconstrained","4_years",147,"disjunctive","om",3.5
"unconstrained","4_years",147,"disjunctive","oc",0.25
"unconstrained","4_years",147,"disjunctive","mo",19
"unconstrained","4_years",147,"disjunctive","mm",20
"unconstrained","4_years",147,"disjunctive","mc",18.25
"unconstrained","4_years",147,"disjunctive","co",20
"unconstrained","4_years",147,"disjunctive","cm",20
"unconstrained","4_years",147,"disjunctive","cc",20
"unconstrained","4_years",148,"disjunctive","oo",5
"unconstrained","4_years",148,"disjunctive","om",0
"unconstrained","4_years",148,"disjunctive","oc",10.5
"unconstrained","4_years",148,"disjunctive","mo",5
"unconstrained","4_years",148,"disjunctive","mm",10
"unconstrained","4_years",148,"disjunctive","mc",11
"unconstrained","4_years",148,"disjunctive","co",20
"unconstrained","4_years",148,"disjunctive","cm",20
"unconstrained","4_years",148,"disjunctive","cc",20
"unconstrained","4_years",149,"disjunctive","oo",0
"unconstrained","4_years",149,"disjunctive","om",5.25
"unconstrained","4_years",149,"disjunctive","oc",15
"unconstrained","4_years",149,"disjunctive","mo",10
"unconstrained","4_years",149,"disjunctive","mm",11.25
"unconstrained","4_years",149,"disjunctive","mc",10
"unconstrained","4_years",149,"disjunctive","co",5
"unconstrained","4_years",149,"disjunctive","cm",10
"unconstrained","4_years",149,"disjunctive","cc",10.75
"unconstrained","4_years",171,"disjunctive","oo",0
"unconstrained","4_years",171,"disjunctive","om",0.5
"unconstrained","4_years",171,"disjunctive","oc",15
"unconstrained","4_years",171,"disjunctive","mo",2
"unconstrained","4_years",171,"disjunctive","mm",8
"unconstrained","4_years",171,"disjunctive","mc",15
"unconstrained","4_years",171,"disjunctive","co",20
"unconstrained","4_years",171,"disjunctive","cm",15
"unconstrained","4_years",171,"disjunctive","cc",20
"unconstrained","4_years",174,"disjunctive","oo",0
"unconstrained","4_years",174,"disjunctive","om",11
"unconstrained","4_years",174,"disjunctive","oc",7
"unconstrained","4_years",174,"disjunctive","mo",15
"unconstrained","4_years",174,"disjunctive","mm",6
"unconstrained","4_years",174,"disjunctive","mc",11.5
"unconstrained","4_years",174,"disjunctive","co",20
"unconstrained","4_years",174,"disjunctive","cm",17.5
"unconstrained","4_years",174,"disjunctive","cc",20
"unconstrained","4_years",177,"disjunctive","oo",10
"unconstrained","4_years",177,"disjunctive","om",10.5
"unconstrained","4_years",177,"disjunctive","oc",5.5
"unconstrained","4_years",177,"disjunctive","mo",6
"unconstrained","4_years",177,"disjunctive","mm",6.5
"unconstrained","4_years",177,"disjunctive","mc",15.5
"unconstrained","4_years",177,"disjunctive","co",17.5
"unconstrained","4_years",177,"disjunctive","cm",19.5
"unconstrained","4_years",177,"disjunctive","cc",16
"unconstrained","4_years",180,"disjunctive","oo",0
"unconstrained","4_years",180,"disjunctive","om",0
"unconstrained","4_years",180,"disjunctive","oc",5
"unconstrained","4_years",180,"disjunctive","mo",1
"unconstrained","4_years",180,"disjunctive","mm",0
"unconstrained","4_years",180,"disjunctive","mc",3
"unconstrained","4_years",180,"disjunctive","co",7
"unconstrained","4_years",180,"disjunctive","cm",20
"unconstrained","4_years",180,"disjunctive","cc",20
"unconstrained","4_years",192,"disjunctive","oo",0
"unconstrained","4_years",192,"disjunctive","om",5
"unconstrained","4_years",192,"disjunctive","oc",20
"unconstrained","4_years",192,"disjunctive","mo",5
"unconstrained","4_years",192,"disjunctive","mm",0
"unconstrained","4_years",192,"disjunctive","mc",20
"unconstrained","4_years",192,"disjunctive","co",20
"unconstrained","4_years",192,"disjunctive","cm",20
"unconstrained","4_years",192,"disjunctive","cc",20
"unconstrained","4_years",202,"disjunctive","oo",4.5
"unconstrained","4_years",202,"disjunctive","om",12
"unconstrained","4_years",202,"disjunctive","oc",11.5
"unconstrained","4_years",202,"disjunctive","mo",14
"unconstrained","4_years",202,"disjunctive","mm",15
"unconstrained","4_years",202,"disjunctive","mc",13.5
"unconstrained","4_years",202,"disjunctive","co",20
"unconstrained","4_years",202,"disjunctive","cm",20
"unconstrained","4_years",202,"disjunctive","cc",20
"unconstrained","4_years",205,"disjunctive","oo",0
"unconstrained","4_years",205,"disjunctive","om",0
"unconstrained","4_years",205,"disjunctive","oc",0
"unconstrained","4_years",205,"disjunctive","mo",0
"unconstrained","4_years",205,"disjunctive","mm",0
"unconstrained","4_years",205,"disjunctive","mc",0
"unconstrained","4_years",205,"disjunctive","co",19
"unconstrained","4_years",205,"disjunctive","cm",20
"unconstrained","4_years",205,"disjunctive","cc",20
"unconstrained","6_years",103,"disjunctive","oo",0
"unconstrained","6_years",103,"disjunctive","om",0
"unconstrained","6_years",103,"disjunctive","oc",0
"unconstrained","6_years",103,"disjunctive","mo",10
"unconstrained","6_years",103,"disjunctive","mm",10
"unconstrained","6_years",103,"disjunctive","mc",10
"unconstrained","6_years",103,"disjunctive","co",20
"unconstrained","6_years",103,"disjunctive","cm",20
"unconstrained","6_years",103,"disjunctive","cc",20
"unconstrained","6_years",105,"disjunctive","oo",5.75
"unconstrained","6_years",105,"disjunctive","om",8
"unconstrained","6_years",105,"disjunctive","oc",5.5
"unconstrained","6_years",105,"disjunctive","mo",14.5
"unconstrained","6_years",105,"disjunctive","mm",17.5
"unconstrained","6_years",105,"disjunctive","mc",17.5
"unconstrained","6_years",105,"disjunctive","co",20
"unconstrained","6_years",105,"disjunctive","cm",16.5
"unconstrained","6_years",105,"disjunctive","cc",19.75
"unconstrained","6_years",108,"disjunctive","oo",0.5
"unconstrained","6_years",108,"disjunctive","om",1.25
"unconstrained","6_years",108,"disjunctive","oc",6
"unconstrained","6_years",108,"disjunctive","mo",7.5
"unconstrained","6_years",108,"disjunctive","mm",5.5
"unconstrained","6_years",108,"disjunctive","mc",5
"unconstrained","6_years",108,"disjunctive","co",15.5
"unconstrained","6_years",108,"disjunctive","cm",20
"unconstrained","6_years",108,"disjunctive","cc",20
"unconstrained","6_years",123,"disjunctive","oo",0.25
"unconstrained","6_years",123,"disjunctive","om",3.5
"unconstrained","6_years",123,"disjunctive","oc",9
"unconstrained","6_years",123,"disjunctive","mo",6.5
"unconstrained","6_years",123,"disjunctive","mm",6.25
"unconstrained","6_years",123,"disjunctive","mc",14.75
"unconstrained","6_years",123,"disjunctive","co",19.75
"unconstrained","6_years",123,"disjunctive","cm",19.75
"unconstrained","6_years",123,"disjunctive","cc",19.75
"unconstrained","6_years",126,"disjunctive","oo",0
"unconstrained","6_years",126,"disjunctive","om",0.25
"unconstrained","6_years",126,"disjunctive","oc",0
"unconstrained","6_years",126,"disjunctive","mo",0
"unconstrained","6_years",126,"disjunctive","mm",0
"unconstrained","6_years",126,"disjunctive","mc",0
"unconstrained","6_years",126,"disjunctive","co",20
"unconstrained","6_years",126,"disjunctive","cm",20
"unconstrained","6_years",126,"disjunctive","cc",19.25
"unconstrained","6_years",129,"disjunctive","oo",5
"unconstrained","6_years",129,"disjunctive","om",0
"unconstrained","6_years",129,"disjunctive","oc",0.75
"unconstrained","6_years",129,"disjunctive","mo",1.25
"unconstrained","6_years",129,"disjunctive","mm",0.5
"unconstrained","6_years",129,"disjunctive","mc",10
"unconstrained","6_years",129,"disjunctive","co",19.25
"unconstrained","6_years",129,"disjunctive","cm",19.75
"unconstrained","6_years",129,"disjunctive","cc",19.75
"unconstrained","6_years",132,"disjunctive","oo",0.25
"unconstrained","6_years",132,"disjunctive","om",0
"unconstrained","6_years",132,"disjunctive","oc",4
"unconstrained","6_years",132,"disjunctive","mo",1.75
"unconstrained","6_years",132,"disjunctive","mm",0
"unconstrained","6_years",132,"disjunctive","mc",17.75
"unconstrained","6_years",132,"disjunctive","co",18.75
"unconstrained","6_years",132,"disjunctive","cm",20
"unconstrained","6_years",132,"disjunctive","cc",20
"unconstrained","6_years",137,"disjunctive","oo",0.25
"unconstrained","6_years",137,"disjunctive","om",3.5
"unconstrained","6_years",137,"disjunctive","oc",18
"unconstrained","6_years",137,"disjunctive","mo",11
"unconstrained","6_years",137,"disjunctive","mm",5.75
"unconstrained","6_years",137,"disjunctive","mc",9.75
"unconstrained","6_years",137,"disjunctive","co",13.75
"unconstrained","6_years",137,"disjunctive","cm",20
"unconstrained","6_years",137,"disjunctive","cc",19.75
"unconstrained","6_years",183,"disjunctive","oo",0
"unconstrained","6_years",183,"disjunctive","om",0
"unconstrained","6_years",183,"disjunctive","oc",20
"unconstrained","6_years",183,"disjunctive","mo",0
"unconstrained","6_years",183,"disjunctive","mm",0
"unconstrained","6_years",183,"disjunctive","mc",20
"unconstrained","6_years",183,"disjunctive","co",20
"unconstrained","6_years",183,"disjunctive","cm",20
"unconstrained","6_years",183,"disjunctive","cc",20
"unconstrained","6_years",186,"disjunctive","oo",3
"unconstrained","6_years",186,"disjunctive","om",6
"unconstrained","6_years",186,"disjunctive","oc",4
"unconstrained","6_years",186,"disjunctive","mo",12.5
"unconstrained","6_years",186,"disjunctive","mm",14
"unconstrained","6_years",186,"disjunctive","mc",10.5
"unconstrained","6_years",186,"disjunctive","co",19.5
"unconstrained","6_years",186,"disjunctive","cm",20
"unconstrained","6_years",186,"disjunctive","cc",19
"unconstrained","6_years",189,"disjunctive","oo",4
"unconstrained","6_years",189,"disjunctive","om",4
"unconstrained","6_years",189,"disjunctive","oc",12
"unconstrained","6_years",189,"disjunctive","mo",4
"unconstrained","6_years",189,"disjunctive","mm",17
"unconstrained","6_years",189,"disjunctive","mc",13
"unconstrained","6_years",189,"disjunctive","co",20
"unconstrained","6_years",189,"disjunctive","cm",19.5
"unconstrained","6_years",189,"disjunctive","cc",20
"unconstrained","6_years",196,"disjunctive","oo",1
"unconstrained","6_years",196,"disjunctive","om",5
"unconstrained","6_years",196,"disjunctive","oc",13.5
"unconstrained","6_years",196,"disjunctive","mo",6
"unconstrained","6_years",196,"disjunctive","mm",6
"unconstrained","6_years",196,"disjunctive","mc",16.5
"unconstrained","6_years",196,"disjunctive","co",20
"unconstrained","6_years",196,"disjunctive","cm",20
"unconstrained","6_years",196,"disjunctive","cc",20
"unconstrained","6_years",198,"disjunctive","oo",0
"unconstrained","6_years",198,"disjunctive","om",7
"unconstrained","6_years",198,"disjunctive","oc",20
"unconstrained","6_years",198,"disjunctive","mo",2
"unconstrained","6_years",198,"disjunctive","mm",9
"unconstrained","6_years",198,"disjunctive","mc",20
"unconstrained","6_years",198,"disjunctive","co",20
"unconstrained","6_years",198,"disjunctive","cm",20
"unconstrained","6_years",198,"disjunctive","cc",20
"unconstrained","6_years",207,"disjunctive","oo",0
"unconstrained","6_years",207,"disjunctive","om",1.5
"unconstrained","6_years",207,"disjunctive","oc",5.5
"unconstrained","6_years",207,"disjunctive","mo",3.5
"unconstrained","6_years",207,"disjunctive","mm",0
"unconstrained","6_years",207,"disjunctive","mc",10.5
"unconstrained","6_years",207,"disjunctive","co",20
"unconstrained","6_years",207,"disjunctive","cm",16
"unconstrained","6_years",207,"disjunctive","cc",20
"unconstrained","adults",212,"disjunctive","oo",3
"unconstrained","adults",212,"disjunctive","om",5.5
"unconstrained","adults",212,"disjunctive","oc",6.5
"unconstrained","adults",212,"disjunctive","mo",14
"unconstrained","adults",212,"disjunctive","mm",11
"unconstrained","adults",212,"disjunctive","mc",15
"unconstrained","adults",212,"disjunctive","co",20
"unconstrained","adults",212,"disjunctive","cm",20
"unconstrained","adults",212,"disjunctive","cc",20
"unconstrained","adults",216,"disjunctive","oo",0
"unconstrained","adults",216,"disjunctive","om",0.5
"unconstrained","adults",216,"disjunctive","oc",0
"unconstrained","adults",216,"disjunctive","mo",0
"unconstrained","adults",216,"disjunctive","mm",0
"unconstrained","adults",216,"disjunctive","mc",0
"unconstrained","adults",216,"disjunctive","co",20
"unconstrained","adults",216,"disjunctive","cm",20
"unconstrained","adults",216,"disjunctive","cc",20
"unconstrained","adults",220,"disjunctive","oo",0
"unconstrained","adults",220,"disjunctive","om",0
"unconstrained","adults",220,"disjunctive","oc",7.5
"unconstrained","adults",220,"disjunctive","mo",1
"unconstrained","adults",220,"disjunctive","mm",0
"unconstrained","adults",220,"disjunctive","mc",11
"unconstrained","adults",220,"disjunctive","co",20
"unconstrained","adults",220,"disjunctive","cm",20
"unconstrained","adults",220,"disjunctive","cc",20
"unconstrained","adults",222,"disjunctive","oo",5
"unconstrained","adults",222,"disjunctive","om",5
"unconstrained","adults",222,"disjunctive","oc",4.5
"unconstrained","adults",222,"disjunctive","mo",10.5
"unconstrained","adults",222,"disjunctive","mm",7.5
"unconstrained","adults",222,"disjunctive","mc",7.5
"unconstrained","adults",222,"disjunctive","co",16
"unconstrained","adults",222,"disjunctive","cm",15
"unconstrained","adults",222,"disjunctive","cc",17.5
"unconstrained","adults",225,"disjunctive","oo",4
"unconstrained","adults",225,"disjunctive","om",10
"unconstrained","adults",225,"disjunctive","oc",16.5
"unconstrained","adults",225,"disjunctive","mo",10
"unconstrained","adults",225,"disjunctive","mm",12
"unconstrained","adults",225,"disjunctive","mc",16.5
"unconstrained","adults",225,"disjunctive","co",16.5
"unconstrained","adults",225,"disjunctive","cm",16.5
"unconstrained","adults",225,"disjunctive","cc",20
"unconstrained","adults",228,"disjunctive","oo",0.5
"unconstrained","adults",228,"disjunctive","om",0.5
"unconstrained","adults",228,"disjunctive","oc",0.5
"unconstrained","adults",228,"disjunctive","mo",4
"unconstrained","adults",228,"disjunctive","mm",4.5
"unconstrained","adults",228,"disjunctive","mc",5
"unconstrained","adults",228,"disjunctive","co",20
"unconstrained","adults",228,"disjunctive","cm",20
"unconstrained","adults",228,"disjunctive","cc",20
"unconstrained","adults",231,"disjunctive","oo",6
"unconstrained","adults",231,"disjunctive","om",11.5
"unconstrained","adults",231,"disjunctive","oc",14
"unconstrained","adults",231,"disjunctive","mo",13
"unconstrained","adults",231,"disjunctive","mm",13
"unconstrained","adults",231,"disjunctive","mc",14
"unconstrained","adults",231,"disjunctive","co",15
"unconstrained","adults",231,"disjunctive","cm",15.5
"unconstrained","adults",231,"disjunctive","cc",18
"unconstrained","adults",234,"disjunctive","oo",0
"unconstrained","adults",234,"disjunctive","om",0.5
"unconstrained","adults",234,"disjunctive","oc",20
"unconstrained","adults",234,"disjunctive","mo",0.5
"unconstrained","adults",234,"disjunctive","mm",1
"unconstrained","adults",234,"disjunctive","mc",20
"unconstrained","adults",234,"disjunctive","co",20
"unconstrained","adults",234,"disjunctive","cm",20
"unconstrained","adults",234,"disjunctive","cc",20
"unconstrained","adults",237,"disjunctive","oo",0
"unconstrained","adults",237,"disjunctive","om",0
"unconstrained","adults",237,"disjunctive","oc",20
"unconstrained","adults",237,"disjunctive","mo",0
"unconstrained","adults",237,"disjunctive","mm",0
"unconstrained","adults",237,"disjunctive","mc",20
"unconstrained","adults",237,"disjunctive","co",20
"unconstrained","adults",237,"disjunctive","cm",20
"unconstrained","adults",237,"disjunctive","cc",20
"unconstrained","adults",239,"disjunctive","oo",1
"unconstrained","adults",239,"disjunctive","om",1.5
"unconstrained","adults",239,"disjunctive","oc",2.5
"unconstrained","adults",239,"disjunctive","mo",10.5
"unconstrained","adults",239,"disjunctive","mm",10
"unconstrained","adults",239,"disjunctive","mc",11
"unconstrained","adults",239,"disjunctive","co",20
"unconstrained","adults",239,"disjunctive","cm",20
"unconstrained","adults",239,"disjunctive","cc",20
"unconstrained","adults",242,"disjunctive","oo",3
"unconstrained","adults",242,"disjunctive","om",6
"unconstrained","adults",242,"disjunctive","oc",4.5
"unconstrained","adults",242,"disjunctive","mo",8
"unconstrained","adults",242,"disjunctive","mm",8
"unconstrained","adults",242,"disjunctive","mc",10
"unconstrained","adults",242,"disjunctive","co",18.5
"unconstrained","adults",242,"disjunctive","cm",19
"unconstrained","adults",242,"disjunctive","cc",20
"unconstrained","adults",245,"disjunctive","oo",4
"unconstrained","adults",245,"disjunctive","om",8.5
"unconstrained","adults",245,"disjunctive","oc",20
"unconstrained","adults",245,"disjunctive","mo",9
"unconstrained","adults",245,"disjunctive","mm",12
"unconstrained","adults",245,"disjunctive","mc",20
"unconstrained","adults",245,"disjunctive","co",20
"unconstrained","adults",245,"disjunctive","cm",20
"unconstrained","adults",245,"disjunctive","cc",20
"unconstrained","adults",248,"disjunctive","oo",0
"unconstrained","adults",248,"disjunctive","om",0
"unconstrained","adults",248,"disjunctive","oc",3
"unconstrained","adults",248,"disjunctive","mo",0
"unconstrained","adults",248,"disjunctive","mm",0
"unconstrained","adults",248,"disjunctive","mc",10.5
"unconstrained","adults",248,"disjunctive","co",20
"unconstrained","adults",248,"disjunctive","cm",20
"unconstrained","adults",248,"disjunctive","cc",20
"unconstrained","adults",251,"disjunctive","oo",0
"unconstrained","adults",251,"disjunctive","om",0
"unconstrained","adults",251,"disjunctive","oc",1.5
"unconstrained","adults",251,"disjunctive","mo",2.5
"unconstrained","adults",251,"disjunctive","mm",4
"unconstrained","adults",251,"disjunctive","mc",5
"unconstrained","adults",251,"disjunctive","co",12.5
"unconstrained","adults",251,"disjunctive","cm",14.5
"unconstrained","adults",251,"disjunctive","cc",20
"unconstrained","adults",253,"disjunctive","oo",2
"unconstrained","adults",253,"disjunctive","om",4.5
"unconstrained","adults",253,"disjunctive","oc",4.5
"unconstrained","adults",253,"disjunctive","mo",10
"unconstrained","adults",253,"disjunctive","mm",8
"unconstrained","adults",253,"disjunctive","mc",10
"unconstrained","adults",253,"disjunctive","co",20
"unconstrained","adults",253,"disjunctive","cm",20
"unconstrained","adults",253,"disjunctive","cc",20
